,y
106146,0
7989,0
46174,0
12268,0
74849,0
96609,0
83151,0
10298,0
112723,0
52712,0
12967,0
81682,0
36224,0
55415,0
71405,0
71595,0
4501,0
54127,0
52416,0
13686,1
80233,0
90003,1
30432,0
873,0
73969,0
39452,0
51507,0
73509,0
90670,0
40628,0
6474,0
36911,0
87915,0
90503,1
113730,0
30995,0
45105,0
48207,0
16361,0
51697,0
94090,0
2577,0
35598,0
103609,1
87011,0
72638,0
114628,1
32918,0
36208,0
90833,0
1908,1
41242,1
61813,0
23512,0
1735,0
17178,0
79970,0
26111,0
94552,0
28812,0
71742,1
77874,1
89584,1
114668,0
51404,0
100993,0
44769,0
76875,0
79995,1
21877,0
108591,0
8984,0
85914,0
115498,0
88642,0
105593,0
36464,0
113024,0
62001,0
10907,0
2113,0
29017,0
47829,0
103461,0
97743,0
64728,0
93562,1
61387,0
23412,0
51807,0
21038,0
92700,0
412,0
12777,1
36258,0
99222,0
22073,0
8944,0
46191,0
89140,0
61726,0
53604,0
62914,0
53534,0
27116,0
109994,1
89501,0
30169,0
61939,0
126022,0
36423,1
17697,0
68614,0
8570,0
48241,0
10990,0
78139,1
47980,0
41891,0
68362,0
69432,0
57865,0
72162,1
41261,0
54350,0
103659,0
101509,0
102385,0
49226,0
51425,0
14732,0
99264,1
22077,0
45529,1
72259,1
15181,1
31095,1
24217,0
8685,0
3082,0
111380,0
57592,0
514,0
49283,0
41632,0
104393,0
43463,0
104122,0
108719,0
38745,0
2498,0
90771,0
6682,1
71928,0
75938,0
33404,0
22595,0
104614,1
42651,0
33180,0
62660,0
95347,0
12647,1
29236,0
79065,0
96469,0
19414,0
112221,0
52117,0
10211,0
71389,0
79027,0
6323,0
44419,0
76624,0
117449,1
20759,1
70134,0
72355,0
109545,1
59940,0
55875,0
63806,0
27196,0
17318,0
474,0
8458,0
59315,0
70923,0
41486,0
44754,0
4737,0
62852,1
1638,0
77620,0
110112,0
56302,0
27962,0
66836,0
26712,0
80903,0
27667,0
31054,0
95758,0
5901,0
12060,0
25112,0
113497,0
103200,0
29715,0
21538,0
13468,1
41659,0
42459,0
43626,0
6467,0
14923,0
73338,0
56422,0
87889,1
61849,0
43682,0
35997,0
9142,0
89503,0
50325,0
10133,0
27037,0
43271,0
35497,0
63468,0
77233,0
43025,0
48428,0
186,1
82863,1
81425,0
58707,0
51327,0
9372,0
83741,0
72392,0
103277,0
110034,0
56930,0
87049,0
48540,0
113600,0
46590,1
99500,1
79182,1
1644,0
102566,1
36065,1
29533,0
84405,0
38871,0
105390,0
34183,0
22000,0
25939,0
89893,0
87138,0
29853,0
86608,0
67197,0
35172,0
70643,0
8961,0
113752,0
48673,0
41199,0
52393,0
7547,0
63653,0
94470,0
106247,0
32977,0
48558,0
16965,0
122301,1
96649,0
67756,0
78689,1
94438,0
63682,0
51296,0
32425,0
76206,0
82977,0
30942,0
94312,0
4270,0
64543,0
99650,0
49345,0
38408,0
125205,1
556,0
47727,0
102880,0
72338,0
85277,0
78885,0
92626,0
99636,1
40436,0
5394,0
65893,0
4083,0
30954,0
126885,1
77597,0
8515,1
91445,0
5321,0
92950,0
42360,0
73951,0
65785,0
83134,0
107670,0
40887,0
12784,0
64953,0
46484,0
37994,0
9143,0
82761,0
1420,0
80379,0
101655,0
43207,0
77044,0
38606,0
13982,0
13065,1
58652,1
62616,0
80904,0
62260,0
55148,0
44172,0
10862,1
20434,0
100734,0
26798,0
126578,1
70277,0
8201,0
113245,1
14761,1
84033,0
99917,0
19170,1
88717,0
76190,0
39928,0
82109,0
80776,0
27137,1
13602,0
1460,0
54603,1
73877,0
53133,0
70515,0
74885,0
93781,0
47212,0
16848,0
45576,0
80481,0
104307,0
32169,1
78032,0
96467,0
77705,0
86602,0
25271,0
4680,0
86553,1
52863,0
41662,0
4267,1
49895,0
11027,0
68368,0
4817,0
27062,0
59326,1
62988,0
52145,0
51694,0
11124,0
99160,0
106952,0
88236,1
94390,0
88656,0
21210,0
20891,0
98262,0
36633,0
10677,1
65855,1
74168,0
28655,0
33984,0
95764,0
41328,0
20286,0
88232,1
10210,0
5726,1
20657,0
93379,0
101612,0
77410,0
54576,1
26138,0
96677,1
52114,0
8393,1
88123,0
16300,0
100797,0
35450,0
54020,0
835,1
52483,0
84250,0
96472,0
55124,1
92455,0
5949,0
117599,0
60642,0
51920,0
81681,0
17493,0
125763,0
5539,0
15173,0
48223,1
53167,0
79612,0
22670,0
49515,1
88077,0
121528,0
4662,0
8003,1
7034,0
112081,0
33272,1
91153,0
28130,0
36081,0
15051,0
83915,0
38372,1
23201,0
5375,0
90348,0
50073,0
32247,0
92542,0
16066,0
20284,0
69323,0
62547,1
87024,0
83917,0
76977,0
58120,0
26089,0
105381,0
4698,0
52102,0
24248,0
51432,0
37196,0
61711,0
68378,0
83452,0
106457,0
62252,0
24670,0
58107,0
22718,0
50801,0
30035,1
21633,0
37639,0
21313,0
7367,0
79504,0
21088,0
70620,0
47703,1
96774,0
48844,0
94038,0
4161,1
43718,0
58041,0
20421,0
39610,0
71977,1
74605,0
40616,0
68697,0
85176,0
57381,0
54457,1
60231,0
11524,0
29023,1
47734,1
36109,1
113293,0
23475,0
9262,0
8876,0
5062,0
115556,0
50686,0
68793,0
68124,0
28872,0
24262,0
79673,0
43554,0
31675,0
98453,0
21848,0
94023,0
66479,1
18983,1
20849,1
87446,0
60632,0
100095,0
92968,0
88090,0
76881,0
56437,1
89871,0
13316,0
52851,0
24802,0
108583,0
46843,1
108138,0
83137,0
68447,0
65708,0
81449,0
52955,0
116335,0
70436,0
47005,1
71920,1
85506,0
23565,0
37171,0
85417,1
39814,0
11790,0
22436,0
35388,0
17557,0
29916,0
21668,0
86812,1
40918,1
20371,0
29429,0
34757,0
13012,0
48191,0
20160,0
104315,0
5964,0
33192,0
96779,0
574,0
79895,1
55302,0
13273,0
20531,1
29694,0
39807,0
97073,0
9080,0
60765,0
102262,0
87328,0
75361,0
77016,0
99629,0
14008,0
14265,0
61223,0
62894,0
11230,1
14165,1
27597,0
98832,1
39432,0
75052,0
41484,0
53497,0
5583,0
29717,0
45954,0
94486,1
81053,0
33413,0
58039,1
57046,0
61983,0
102650,0
10422,0
69831,0
21563,0
26849,0
1651,0
41003,1
19782,0
3453,0
93085,0
30976,0
61636,0
66326,1
31381,0
13454,0
101359,0
61352,1
38962,0
59755,0
39696,0
37175,0
69501,0
15045,0
57632,0
25734,0
109497,0
30650,0
63451,1
26189,0
83272,1
26682,0
46908,0
45310,0
49379,1
2648,0
17263,0
75512,0
33160,0
84724,0
18715,0
127332,1
33220,0
37048,0
39869,0
96257,1
2635,1
67419,0
81236,1
70820,0
91152,0
47075,0
99809,0
559,0
8585,0
3626,1
75462,1
86713,0
35099,0
117696,0
91024,0
80863,0
46766,0
80139,1
31997,0
49916,0
75140,0
65255,0
95094,1
9597,0
2734,0
68192,0
85256,0
3743,1
26119,0
20840,0
63815,1
14509,0
34546,0
78332,0
111102,0
64995,0
89661,0
50365,0
25866,0
91518,0
47954,0
103256,0
58924,1
87055,0
67032,1
15775,0
79792,0
82987,0
36469,0
31398,0
94461,0
73115,0
52996,0
113725,0
91844,0
7200,0
15839,0
48329,0
99000,0
47964,0
13965,0
99863,0
89777,1
1720,0
72040,0
15290,0
49827,0
23810,0
74537,0
56808,1
37481,0
28098,0
70025,0
99930,0
23997,0
126959,0
49776,0
41844,0
78000,0
93271,0
34583,0
9082,0
20008,0
18828,0
68376,0
13761,0
89786,1
111028,0
54983,0
52277,1
106758,1
14452,0
101945,0
100588,1
56622,0
90008,1
12968,0
73954,0
34128,1
13242,1
95288,1
7600,0
16192,0
68578,1
72404,0
29569,1
77886,0
87200,0
65776,0
2428,0
38699,0
103124,0
32327,0
63446,0
73128,1
31427,1
33927,0
98328,0
92424,0
56118,1
14360,0
351,0
28088,1
52135,0
56671,0
7622,1
14395,0
12762,0
88297,0
48320,0
47018,0
10738,0
33558,0
80485,1
103565,0
108416,0
49360,0
37464,0
11984,0
28010,0
65090,1
113441,0
10356,0
28118,0
20963,0
87091,0
63422,0
12891,0
23192,0
39031,0
29020,1
46122,0
95747,0
116315,0
70516,0
82432,0
83993,0
84,0
34291,1
66687,0
76254,0
81717,0
113135,1
13524,0
33525,0
7800,0
55047,1
45474,0
27976,0
92765,0
82369,0
36191,0
8942,1
8940,0
98690,0
109371,0
34921,1
89956,0
28833,0
17722,0
110485,0
11801,0
33313,1
50218,0
25163,0
38132,0
21564,0
33810,0
22665,0
47843,0
99737,0
59885,1
4117,0
49850,0
53231,0
65605,0
78251,0
85946,0
11168,0
125884,1
40357,0
124079,0
54987,0
1660,0
57478,0
65176,0
240,1
74510,0
40015,0
5426,0
22903,0
27927,0
62839,0
19261,0
83685,0
47522,0
77506,1
49440,0
64462,0
16704,0
71369,0
46662,1
65916,1
24519,0
51203,0
18958,0
106714,0
94618,0
66668,0
42387,0
26489,0
30939,1
65185,0
88669,0
84007,0
27452,0
32002,0
52426,0
50067,0
85833,0
48904,0
251,0
60038,1
103504,0
65338,0
5072,0
16738,0
35498,0
12980,0
61937,0
63420,0
17736,0
47905,0
73892,0
15065,0
37587,1
93334,0
90575,0
30184,0
16106,0
56381,0
25635,0
29021,1
21948,0
86806,0
20032,0
101423,0
69194,1
88565,0
78295,0
23709,1
16742,1
43027,0
101040,0
39611,0
21840,0
85240,0
28501,0
31361,1
108724,0
64899,0
31777,0
55729,0
38168,1
56822,0
98358,0
35383,0
79769,0
49231,0
42532,0
45549,0
71522,0
19383,0
104104,0
13936,0
84505,1
8802,0
76154,0
104702,0
72707,0
86844,0
33909,0
80839,0
72237,1
71564,1
47219,0
81453,1
36420,0
13309,0
69067,0
44828,1
11134,0
90388,0
94553,0
15642,0
17503,0
47511,0
56038,0
12962,0
86958,0
94966,0
96975,0
67030,1
107561,0
65307,0
48352,0
90216,1
105691,0
64170,0
28723,1
44928,0
82192,0
103208,0
36350,1
100570,0
101662,0
87773,0
2373,0
86775,0
53501,0
65207,0
109391,0
81402,0
78665,0
56373,0
23940,0
48782,0
67904,0
122699,0
27513,0
89627,0
31034,0
88743,0
52088,0
73531,0
1280,0
97485,0
100644,1
92151,0
80685,1
59486,0
33312,0
28237,1
98411,1
67555,0
30392,0
33311,0
101628,0
75798,0
12274,0
16903,0
38159,0
53820,0
14715,0
94059,1
29051,1
27326,0
32583,0
116902,0
106100,0
9627,0
37379,0
91091,0
8348,0
26392,1
12429,0
97779,0
46004,0
94624,0
89119,0
19508,0
34814,0
68950,0
32865,0
87318,0
62126,1
90451,0
6029,0
55982,0
28268,1
86087,0
24801,0
91366,1
15280,0
45400,0
106143,1
83799,0
97114,0
67947,0
83971,1
8599,0
51743,0
14160,1
77784,0
60105,0
37957,0
29202,0
106088,0
51764,0
107488,0
8282,0
28092,1
39428,0
111031,1
57672,0
89607,1
80841,0
104081,0
6151,0
16612,1
51346,1
61628,0
87003,0
103596,0
51898,0
20052,0
96234,1
38479,0
13164,0
86092,1
34750,1
10284,1
11619,0
115340,0
14461,1
98267,0
55659,0
111073,0
38951,0
74891,0
11384,0
84968,0
18939,0
64103,0
65767,1
58028,0
94219,0
29229,1
30967,0
64202,0
15325,1
47166,0
94014,0
45536,0
79923,0
13391,1
112141,1
93571,1
55725,1
96130,0
72705,0
62401,1
47572,0
12167,0
103462,0
20971,0
39935,0
62346,0
85922,0
67834,0
18508,0
38721,0
106142,1
28161,0
42172,0
65854,1
22241,0
83900,0
8626,1
61917,0
38335,0
76607,1
15595,0
13118,0
62379,0
9357,0
87072,0
3385,1
31588,1
65505,1
38171,0
28329,0
37875,0
57065,1
31472,1
4011,1
961,0
72590,1
75457,0
5685,1
7370,0
67314,0
95929,0
54003,0
8881,1
31771,0
93920,0
66696,0
95193,1
117190,0
56186,0
59965,0
116305,0
58268,0
24045,0
2437,0
36409,1
104671,0
5799,0
15659,0
28941,0
60616,0
97505,0
103983,0
28503,0
5379,0
85408,0
38902,0
61694,0
79940,0
7514,0
71730,1
4467,0
16072,1
51933,0
29617,0
105353,0
29760,0
81868,0
49977,0
100535,0
60752,0
114883,0
40995,1
17436,1
11295,1
96222,0
72551,0
99587,0
20614,0
39823,0
50169,0
28198,0
32143,1
31702,0
4244,0
45007,0
36930,1
22935,1
31424,0
98875,0
73011,0
101754,1
95283,0
114187,0
86410,0
52613,0
51451,0
39597,0
23747,0
14274,0
10035,0
91100,1
59151,0
15828,0
54968,0
50141,0
115512,0
46922,0
44704,0
123780,0
8814,1
18949,0
103320,1
16651,0
4826,1
57820,0
41517,0
29270,0
43578,0
18320,0
79499,0
64640,0
99211,0
12788,0
83767,0
610,0
84867,0
80030,0
23138,1
38110,1
82693,0
21529,0
2038,0
1994,0
51948,0
72838,0
67006,0
2095,0
39799,0
68183,0
75106,0
112946,0
31761,0
85739,0
1378,0
41268,0
14192,0
46674,0
8887,0
28775,0
48220,0
7008,0
20162,0
24537,0
113753,0
16935,0
79578,0
2998,1
36785,0
34700,0
25068,0
17094,1
99631,0
80764,1
42512,0
41671,0
29858,0
25776,0
29972,0
98220,0
15383,1
106913,0
56212,1
16942,0
38025,0
55574,0
89678,1
41068,0
117002,0
29761,0
56202,0
103759,0
26568,0
88053,0
112798,0
87970,0
57655,0
58466,0
62299,1
100077,0
28341,0
87302,0
59740,0
38362,0
78517,0
78380,0
34487,0
100256,0
71285,0
82166,1
32493,0
59482,0
27759,0
64098,0
71720,1
88272,0
28940,0
33084,0
85814,0
31853,0
25034,1
89564,0
34804,0
16876,1
94463,0
68012,0
31850,0
17304,0
74321,0
105887,0
64034,0
52454,0
78680,0
51304,0
26241,0
66057,0
41777,0
73343,0
75156,0
57010,1
62315,1
13148,0
62455,0
30537,0
88087,0
80267,0
38727,0
34834,0
58470,0
10750,0
61231,0
10246,0
71116,0
21021,0
119168,0
48896,0
82436,0
81474,0
31127,1
57138,0
67218,0
72995,0
13582,1
43374,0
37458,1
74867,0
85811,0
9508,0
20883,0
88041,0
103614,0
89449,0
89488,1
76320,0
99453,0
81014,0
5547,0
6468,0
79853,0
89509,0
53832,1
64487,0
60832,0
46544,1
63141,0
115429,0
4193,0
23225,0
54726,0
90090,0
13630,0
5673,0
31845,0
81633,1
74425,0
71042,0
34801,0
33662,0
47696,0
4089,0
53988,1
56106,1
98634,0
13281,0
61858,0
876,0
6815,0
5344,0
43023,0
31903,0
103139,1
55624,0
48195,0
41729,0
59366,1
112930,0
68268,0
84670,0
42223,0
13181,0
23289,0
97912,1
31563,0
104310,0
57591,0
39898,0
13972,0
80435,1
71979,1
19616,0
52979,0
124160,1
92673,0
104417,0
15282,0
58656,1
48595,0
69423,1
99083,0
53109,0
49990,0
4913,0
13536,0
31145,0
67758,0
98585,0
91679,0
71941,0
69102,0
5509,0
101137,0
67025,0
50632,0
73786,0
69122,0
30737,1
90536,0
84116,0
32418,0
32227,0
80609,0
45771,0
40539,0
49002,0
80165,0
34004,0
70244,0
69557,0
48905,0
93134,0
43695,0
71056,0
102320,0
59824,0
27725,0
60622,1
79004,0
99347,0
23877,0
51368,0
56308,0
68708,0
61586,0
73419,1
16134,0
97197,0
11202,0
85865,0
102056,0
54864,0
69331,0
92368,0
25676,0
23490,0
102540,1
77052,0
31357,1
60180,1
93483,0
21804,0
23414,0
98836,0
89659,1
9818,0
55727,1
3770,0
127005,0
113420,0
90488,0
38000,0
68622,1
24053,0
1699,0
15460,0
52027,0
44261,0
126971,0
25720,1
115573,0
116877,1
69839,0
101672,0
17415,0
26151,0
44143,0
115207,0
48379,0
109536,0
47127,0
103119,0
102003,0
65684,0
33073,0
8328,0
8505,0
14320,0
55644,0
61531,0
94177,1
22435,0
51717,0
77835,1
83884,0
50181,0
34119,0
99442,0
123927,0
59771,0
29187,0
41325,0
117404,0
89664,1
122830,0
107789,0
9845,0
11856,0
40318,0
70906,0
11927,0
36621,0
18611,1
53703,0
2234,0
92444,0
94274,0
36474,0
100587,1
56433,1
59516,0
30477,1
27517,0
72756,1
22106,0
33444,1
12547,0
3991,0
29682,1
44056,0
38019,0
21651,0
82622,0
81877,0
28595,0
80347,0
8632,0
51181,1
57977,0
4670,0
43088,0
92572,1
71614,0
99789,1
32988,0
18805,0
4427,0
31429,1
34964,0
80579,0
41361,0
72474,0
17698,0
100193,0
41746,0
76778,0
92757,0
606,0
100395,0
52039,0
41706,0
19549,0
44455,0
1928,1
44621,0
44922,0
78708,0
41010,0
16098,1
2809,1
67252,0
71234,0
24516,0
23853,0
3692,0
65795,0
97131,0
110106,0
33103,0
110337,0
44332,0
18183,0
70591,1
40446,0
81174,0
72310,0
64299,0
17317,0
79201,0
30162,0
29526,0
20915,0
129,0
41391,0
49907,0
110740,1
56285,0
7612,1
81381,0
60942,1
23156,0
89894,0
64038,0
6119,0
33580,0
25469,0
76373,1
42854,0
104306,0
117934,0
76155,0
7067,1
78591,1
77022,0
102532,0
51916,0
82839,0
57272,0
96518,0
110328,0
9256,0
107132,0
41616,0
21059,0
54733,0
8073,0
49348,0
18607,0
19079,0
81480,0
1112,0
21552,0
41518,0
76297,0
21266,0
12364,0
10675,1
34449,0
37894,0
15492,1
42269,1
116069,0
17961,0
11554,1
25577,0
50226,0
110227,1
19351,0
27866,0
37273,0
71236,0
8442,0
39307,0
99459,0
9607,0
95143,0
19889,1
72634,0
3109,0
41021,0
109717,0
91237,0
73277,1
93879,0
63481,0
91921,0
92824,0
51338,1
16771,0
95543,0
120831,0
7938,0
36597,0
35821,0
112464,0
52556,0
28202,0
62227,0
44104,0
63888,0
111423,0
30726,0
7450,1
30423,0
28067,0
7520,1
92692,0
85120,0
108887,1
65775,0
28508,0
47788,0
28245,1
113361,0
60732,0
63472,0
113261,0
97461,0
106485,1
71180,0
62628,0
66653,0
21168,0
14252,0
50975,0
48389,0
45232,0
104108,1
49668,1
5049,0
64874,0
30975,0
71915,0
95180,0
15577,0
50187,0
79736,0
5417,0
38630,1
70408,1
64301,0
86625,0
12277,0
79168,0
5952,0
44340,0
99707,0
126209,1
36975,0
99785,1
67413,0
80748,1
78102,1
86545,0
107454,0
105064,0
5309,0
91081,0
12264,0
68169,0
104944,0
109806,0
26745,0
37524,0
71854,1
70933,0
46356,0
40050,0
60861,0
49713,0
86823,0
39359,0
17435,1
75991,0
29392,0
31749,0
66074,0
64551,0
7548,0
104312,0
91095,1
53257,0
107753,0
26991,0
28897,0
60627,0
103653,0
98840,0
998,0
32369,0
97069,0
75650,0
7610,0
12114,0
115181,0
79554,0
83680,1
86388,0
58259,0
89314,1
21127,0
108065,0
61151,0
90632,0
25526,0
126020,0
93921,0
89160,0
27021,1
59919,0
57694,0
81343,0
91070,0
59932,0
68965,0
38964,0
48098,1
105332,0
96120,0
61774,0
88402,1
8695,0
50256,0
71113,0
17497,0
101948,0
45598,1
62630,0
95574,0
22556,0
78035,0
31004,0
78001,0
75748,0
50458,0
34426,0
11705,0
16220,0
29724,1
21036,0
53200,0
50642,0
95686,0
57705,0
62866,1
9093,0
64768,0
68421,0
26416,0
3461,0
26491,0
92054,0
31881,0
84019,0
47025,0
103907,0
97036,0
8006,1
103977,0
8395,0
44055,0
98432,0
13639,0
115870,0
114060,0
29988,0
88863,0
36513,0
1465,1
79851,0
31922,1
53443,0
52036,0
70264,0
28750,1
77815,0
52146,0
48852,0
51239,0
232,0
108090,0
94973,0
62739,0
61280,0
59362,0
49604,0
33268,1
46532,0
21709,0
4346,0
28774,0
76656,0
51299,0
113901,0
39304,0
99043,0
44176,0
56972,0
114481,1
64444,0
73624,0
83617,1
25386,0
85863,0
113454,0
53638,0
75279,0
41678,0
51207,0
27190,0
76485,0
38774,0
62391,0
102160,0
60300,0
45411,0
31801,0
31238,0
78200,0
42682,0
91432,0
51016,1
92707,0
39795,0
29067,0
32263,0
101635,0
56360,0
92316,0
46958,0
7876,1
1727,0
70433,0
82015,0
81468,0
51986,0
99558,1
45292,1
72256,1
7411,0
25143,0
35550,0
34441,0
8916,1
12902,0
16507,0
73721,1
25500,0
98182,0
47773,0
13808,0
40818,0
31216,1
74966,0
8512,1
86689,0
63325,0
81187,1
20015,1
65634,1
15332,0
42397,0
11485,1
63320,0
34501,0
21011,0
69502,0
68005,1
6656,0
112325,1
60156,0
80138,1
59391,0
106135,0
15473,0
83202,0
13128,0
1155,0
22989,1
95829,0
73628,0
56629,0
84282,1
50833,1
51464,0
63974,0
60096,0
112508,0
91664,0
116201,0
8345,0
42367,0
2583,0
50428,1
486,0
9006,0
84600,0
102051,0
51589,1
76707,0
60993,0
65653,0
101657,0
60873,0
8271,0
100219,0
14633,1
15711,0
113969,0
27009,0
73820,0
55417,0
62821,1
41655,0
77938,0
62990,0
57887,0
116694,1
67431,0
61337,1
41650,0
102206,1
55457,0
48618,0
69648,0
33487,0
96070,0
66264,0
49924,1
91468,1
2487,1
28262,1
77315,0
28535,0
23447,0
13170,0
81907,0
43738,0
80126,0
68564,0
76950,0
51267,0
3257,0
111506,1
100417,0
9787,1
103514,0
52557,0
52764,0
4563,0
19495,0
66339,0
38592,1
16047,0
74623,0
53618,0
49456,0
68082,1
87314,0
32186,0
30115,0
93206,0
58449,0
33872,0
43052,0
47078,0
89280,1
46510,1
100289,0
88726,0
12944,0
18952,0
25033,1
72925,0
15812,1
60076,1
34135,1
72244,0
52218,1
38923,0
109471,0
42755,0
107944,0
109436,1
87911,0
64533,0
33179,0
126107,0
87921,0
17259,0
24205,0
115383,0
51925,0
120860,1
50174,0
105148,0
67277,0
79405,0
41811,0
82421,0
53125,0
43749,0
7319,1
49732,0
59750,0
38282,0
56967,0
77541,1
32623,0
8300,0
1549,0
83602,0
76969,0
50527,0
15902,0
76056,0
98428,0
372,0
31738,0
5886,0
13931,0
41773,1
41507,1
95369,0
49965,0
22287,0
8939,0
53315,0
112895,0
65939,0
51406,0
28013,0
1390,0
54229,0
77603,1
10324,0
52581,0
70243,1
81068,0
37971,0
125897,0
84524,0
38969,0
63810,0
69768,0
31030,0
57588,1
60818,0
19667,0
7683,0
7644,0
117929,0
59738,0
44544,0
10059,0
51664,1
52743,0
13237,0
35784,0
97095,0
74602,0
77543,1
46923,0
67546,0
36467,0
56800,0
114056,0
21795,0
18856,0
69459,0
125238,0
24121,1
105928,0
48959,0
67430,0
28093,0
105178,0
33162,0
35964,0
14514,0
90951,1
14207,0
68078,1
71717,1
53999,0
31875,0
21664,0
40123,1
73832,1
28367,0
1142,0
12253,0
90224,0
95450,0
56004,0
72148,0
45559,0
5809,1
15913,0
89828,0
47143,0
28436,0
94174,0
96494,1
6832,1
104918,0
94520,0
78329,0
21189,1
27757,0
7814,1
7914,0
13802,0
31924,0
96491,0
51047,1
51540,1
78608,0
88229,1
80515,0
29070,0
47933,0
63037,1
29319,0
75859,0
8058,0
27854,0
35306,1
80226,0
108198,0
111071,0
100831,1
43974,0
16501,0
17428,0
2973,0
63948,0
95553,1
62281,0
117680,0
121489,1
53869,0
22170,0
108258,0
3098,0
26891,1
88772,0
69054,1
110948,0
23369,1
41934,0
1074,0
100044,0
71577,0
44779,0
51738,0
83261,0
104046,1
36218,0
46990,0
84088,1
101765,0
113975,0
101793,0
48775,0
123266,0
113319,0
115565,0
88022,0
51375,0
36964,0
26884,0
110808,0
83718,0
53583,0
6176,0
29613,0
77671,0
30285,0
85071,0
31260,0
44858,1
78798,0
67116,0
100347,0
12079,0
100084,0
50743,1
111065,0
72917,0
25145,0
33342,0
73467,1
72648,0
36641,0
9583,0
97472,0
14103,0
24140,0
84771,0
53767,0
86490,0
74615,0
106317,0
10878,0
87862,0
80396,1
50857,0
60664,0
51625,0
79897,0
58347,0
121189,0
84251,0
113554,0
63709,0
96156,0
115701,1
49372,0
46105,0
79924,0
8255,0
102108,0
32414,0
52792,0
77308,0
3821,0
24653,0
8121,0
57099,0
38899,0
55615,1
11678,0
55602,0
21900,0
66674,0
40833,0
76045,0
113496,0
90546,1
13324,0
32296,0
85067,0
32930,0
43225,0
107410,0
53183,1
31027,0
64429,1
72440,0
65842,1
49295,0
47957,0
11516,0
75823,0
79085,0
105330,0
102102,0
80587,1
5881,0
8166,0
63322,0
7842,0
63115,1
28682,0
28366,0
10830,0
69147,1
80275,0
113691,0
13811,0
85136,1
80215,0
84371,0
59219,1
67855,0
82962,0
26021,0
82770,0
70738,0
7253,0
219,1
50863,0
42156,0
60355,1
83901,0
66614,0
66217,1
36179,0
97065,1
28221,1
54213,0
4966,0
107247,0
63132,0
127229,0
99864,0
103421,0
49608,0
3336,0
57366,0
104176,1
57055,0
17718,1
22866,0
86702,0
86384,0
16469,0
26938,0
31966,0
93384,0
74145,0
1723,1
43919,0
110459,0
113868,1
92431,0
11365,1
8895,0
90677,0
93901,0
82343,0
8140,0
85960,0
52469,1
55650,0
59511,1
33869,0
9852,0
23724,0
72556,0
74939,1
38867,1
11188,0
13620,1
61067,1
20149,1
13784,0
9173,0
84281,1
28248,0
83994,0
27076,0
67369,0
92747,0
23342,0
31442,0
33611,0
102324,0
80024,0
65312,0
43176,0
82974,0
34274,0
32915,0
88966,1
71490,0
47489,0
45068,0
69072,0
125239,0
56320,0
80761,0
73968,0
10812,1
30066,1
44400,0
40352,0
74591,0
77544,1
62882,0
109809,0
88744,0
17773,1
91077,0
34096,0
68887,0
96493,0
24116,0
62667,0
39447,0
20786,0
8309,0
1376,0
45214,0
50807,0
69588,1
11496,0
64438,0
15888,1
24188,0
60625,0
6635,0
44029,0
88887,0
55436,0
89239,0
96092,0
28915,1
20256,0
49728,0
77743,0
68000,0
15697,1
75720,0
23947,0
11180,1
11820,1
29752,0
7806,0
62280,0
88477,0
69412,1
63142,0
14893,0
60413,0
79289,0
78630,0
9175,0
16807,0
67470,0
26658,0
99623,0
26140,0
38163,0
22376,0
47221,0
27896,0
22906,0
89882,0
55771,0
100490,0
12322,0
40973,0
52451,0
93865,1
13089,0
14031,0
59888,0
14553,0
26753,0
24166,0
11423,0
7954,0
55910,0
68896,0
99678,0
248,0
32656,0
80228,0
54325,0
21682,0
50956,0
96220,0
99196,0
110470,0
59382,0
54438,0
115809,1
44175,0
42542,0
38181,0
108422,0
96282,0
62875,0
52997,0
9737,0
47116,0
68819,0
74594,1
4327,0
25416,0
80861,0
88488,0
102537,0
14182,0
13102,0
91345,1
24977,0
35169,0
92894,0
11179,0
76591,0
26528,0
8316,0
88953,0
80061,1
62286,0
106932,0
9885,0
32417,0
53694,1
54790,0
97744,0
8773,0
94554,0
60998,1
110622,0
38485,0
6989,0
98472,0
62607,0
28943,0
16453,0
49649,0
25105,0
102439,0
28947,0
100188,0
89616,0
28295,0
24836,0
23347,0
35918,0
20410,1
100059,1
8924,0
29190,0
94851,0
53486,0
56875,0
3636,0
72916,0
65805,0
76531,0
20178,1
87659,0
13887,0
91806,0
24866,0
12955,0
82096,1
90089,0
104801,0
76130,0
6403,0
40143,0
99349,0
105743,0
100641,1
113323,0
116870,0
11872,0
13622,1
57069,0
12772,0
76123,0
48936,0
14824,0
40633,0
40609,0
33343,0
3020,0
29344,0
15467,0
113796,1
20758,1
58081,0
52724,0
45120,0
1834,1
77988,1
39803,0
72736,0
93378,0
93756,1
23409,1
22908,0
41837,1
79706,0
113284,0
102218,0
69613,0
12848,1
17599,0
84337,0
113117,0
2121,0
25453,0
13924,0
19580,0
45416,0
22579,0
23606,0
49516,1
65329,0
9276,0
1229,0
15002,0
66959,0
30293,0
3828,1
114129,0
105425,0
111905,0
72815,1
115643,0
51524,0
20153,0
9855,0
67150,0
8793,1
35838,1
31576,0
14055,1
8188,0
13922,0
32537,1
105473,0
20121,0
2138,0
11017,0
13978,0
73572,0
99307,0
100533,0
8553,0
73791,0
12016,0
58395,0
65209,0
30922,0
25316,0
6548,1
42055,0
105382,0
15677,0
8033,0
51265,0
74142,0
18837,0
47365,0
99766,0
10776,0
30890,0
12069,0
6471,0
